region,county,market,category,commodity,unit,priceflag,pricetype,price
North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,aggregate,Retail,62.54
North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Potatoes,KG,aggregate,Retail,59.05
North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,aggregate,Retail,84.95
North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Sorghum,KG,aggregate,Retail,47.78
North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,wheat flour,KG,aggregate,Retail,70.32
North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat,KG,aggregate,Retail,550.0
North Eastern,Garissa,Hagadera (Daadab),milk and dairy,Milk,500 ML,aggregate,Retail,58.06
North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,salt,200 G,aggregate,Retail,11.88
North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,sugar,KG,aggregate,Retail,98.14
North Eastern,Garissa,Hagadera (Daadab),oil and fats,Oil,L,aggregate,Retail,198.87
North Eastern,Garissa,Hagadera (Daadab),pulses and nuts,Beans,KG,aggregate,Retail,91.83
North Eastern,Garissa,Hagadera (Daadab),vegetables and fruits,Beans,Unit,aggregate,Retail,9.79
North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize,KG,aggregate,Retail,48.64
North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize,KG,aggregate,Retail,62.08
North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes,KG,aggregate,Retail,62.49
North Eastern,Garissa,IFO (Daadab),cereals and tubers,Rice,KG,aggregate,Retail,81.28
North Eastern,Garissa,IFO (Daadab),cereals and tubers,Sorghum,KG,aggregate,Retail,33.0
North Eastern,Garissa,IFO (Daadab),cereals and tubers,wheat flour,KG,aggregate,Retail,73.69
North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat,KG,aggregate,Retail,480.0
North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat,KG,aggregate,Retail,572.3
North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat,KG,aggregate,Retail,533.33
North Eastern,Garissa,IFO (Daadab),milk and dairy,Milk,500 ML,aggregate,Retail,62.35
North Eastern,Garissa,IFO (Daadab),milk and dairy,Milk,L,aggregate,Retail,200.0
North Eastern,Garissa,IFO (Daadab),miscellaneous food,salt,200 G,aggregate,Retail,10.08
North Eastern,Garissa,IFO (Daadab),miscellaneous food,sugar,KG,aggregate,Retail,97.55
North Eastern,Garissa,IFO (Daadab),oil and fats,Oil,L,aggregate,Retail,198.59
North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans,KG,aggregate,Retail,99.41
North Eastern,Garissa,IFO (Daadab),vegetables and fruits,Beans,Unit,aggregate,Retail,9.77
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Maize,KG,aggregate,Retail,35.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Maize,KG,aggregate,Retail,60.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Sorghum,KG,aggregate,Retail,80.0
Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,wheat flour,KG,aggregate,Retail,70.0
Rift Valley,Baringo,Marigat town (Baringo),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Baringo,Marigat town (Baringo),milk and dairy,Milk,500 ML,aggregate,Retail,60.0
Rift Valley,Baringo,Marigat town (Baringo),milk and dairy,Milk,L,aggregate,Retail,80.0
Rift Valley,Baringo,Marigat town (Baringo),miscellaneous food,salt,200 G,aggregate,Retail,10.0
Rift Valley,Baringo,Marigat town (Baringo),miscellaneous food,sugar,KG,aggregate,Retail,110.0
Rift Valley,Baringo,Marigat town (Baringo),oil and fats,cooking fat,KG,aggregate,Retail,180.0
Rift Valley,Baringo,Marigat town (Baringo),oil and fats,Oil,L,aggregate,Retail,240.0
Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Beans,Unit,aggregate,Retail,5.0
Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize,KG,aggregate,Retail,37.41
Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize,KG,aggregate,Retail,68.06
Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Rice,KG,aggregate,Retail,101.94
Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Sorghum,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,wheat flour,KG,aggregate,Retail,70.97
Rift Valley,Turkana,Ethiopia (Kakuma),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,Ethiopia (Kakuma),milk and dairy,Milk,500 ML,aggregate,Retail,70.0
Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,salt,200 G,aggregate,Retail,11.11
Rift Valley,Turkana,Ethiopia (Kakuma),miscellaneous food,sugar,KG,aggregate,Retail,114.17
Rift Valley,Turkana,Ethiopia (Kakuma),oil and fats,Oil,L,aggregate,Retail,200.0
Rift Valley,Turkana,Ethiopia (Kakuma),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Ethiopia (Kakuma),vegetables and fruits,Beans,Unit,aggregate,Retail,16.11
Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize,KG,aggregate,Retail,40.0
Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize,KG,aggregate,Retail,62.22
Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Potatoes,KG,aggregate,Retail,52.22
Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,wheat flour,KG,aggregate,Retail,71.11
Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,HongKong (Kakuma),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,HongKong (Kakuma),milk and dairy,Milk,500 ML,aggregate,Retail,70.28
Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,salt,200 G,aggregate,Retail,12.59
Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,sugar,KG,aggregate,Retail,112.22
Rift Valley,Turkana,HongKong (Kakuma),oil and fats,Oil,L,aggregate,Retail,204.44
Rift Valley,Turkana,HongKong (Kakuma),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Rift Valley,Turkana,HongKong (Kakuma),vegetables and fruits,Beans,Unit,aggregate,Retail,20.0
Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,aggregate,Retail,41.11
Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,aggregate,Retail,66.39
Rift Valley,Turkana,Kakuma 2,cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Kakuma 2,cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kakuma 2,cereals and tubers,wheat flour,KG,aggregate,Retail,70.0
Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat,KG,aggregate,Retail,480.0
Rift Valley,Turkana,Kakuma 2,"meat, fish and eggs",Meat,KG,aggregate,Retail,480.0
Rift Valley,Turkana,Kakuma 2,milk and dairy,Milk,500 ML,aggregate,Retail,70.0
Rift Valley,Turkana,Kakuma 2,miscellaneous food,salt,200 G,aggregate,Retail,10.0
Rift Valley,Turkana,Kakuma 2,miscellaneous food,sugar,KG,aggregate,Retail,112.22
Rift Valley,Turkana,Kakuma 2,oil and fats,Oil,L,aggregate,Retail,200.0
Rift Valley,Turkana,Kakuma 2,pulses and nuts,Beans,KG,aggregate,Retail,108.89
Rift Valley,Turkana,Kakuma 2,vegetables and fruits,Beans,Unit,aggregate,Retail,15.0
Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,aggregate,Retail,40.5
Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,aggregate,Retail,63.75
Rift Valley,Turkana,Kakuma 3,cereals and tubers,Potatoes,KG,aggregate,Retail,50.75
Rift Valley,Turkana,Kakuma 3,cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kakuma 3,cereals and tubers,Sorghum,KG,aggregate,Retail,30.0
Rift Valley,Turkana,Kakuma 3,cereals and tubers,wheat flour,KG,aggregate,Retail,70.2
Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat,KG,aggregate,Retail,453.33
Rift Valley,Turkana,Kakuma 3,"meat, fish and eggs",Meat,KG,aggregate,Retail,486.67
Rift Valley,Turkana,Kakuma 3,milk and dairy,Milk,500 ML,aggregate,Retail,76.67
Rift Valley,Turkana,Kakuma 3,miscellaneous food,salt,200 G,aggregate,Retail,10.5
Rift Valley,Turkana,Kakuma 3,miscellaneous food,sugar,KG,aggregate,Retail,113.0
Rift Valley,Turkana,Kakuma 3,oil and fats,Oil,L,aggregate,Retail,204.0
Rift Valley,Turkana,Kakuma 3,pulses and nuts,Beans,KG,aggregate,Retail,108.0
Rift Valley,Turkana,Kakuma 3,vegetables and fruits,Beans,Unit,aggregate,Retail,20.0
Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,aggregate,Retail,43.33
Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize,KG,aggregate,Retail,67.78
Rift Valley,Turkana,Kakuma 4,cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Kakuma 4,cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kakuma 4,cereals and tubers,wheat flour,KG,aggregate,Retail,73.33
Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat,KG,aggregate,Retail,495.56
Rift Valley,Turkana,Kakuma 4,"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,Kakuma 4,milk and dairy,Milk,500 ML,aggregate,Retail,75.56
Rift Valley,Turkana,Kakuma 4,miscellaneous food,salt,200 G,aggregate,Retail,13.06
Rift Valley,Turkana,Kakuma 4,miscellaneous food,sugar,KG,aggregate,Retail,118.89
Rift Valley,Turkana,Kakuma 4,oil and fats,Oil,L,aggregate,Retail,202.22
Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans,KG,aggregate,Retail,101.11
Rift Valley,Turkana,Kakuma 4,vegetables and fruits,Beans,Unit,aggregate,Retail,15.0
Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,aggregate,Retail,40.15
Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,aggregate,Retail,61.48
Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Potatoes,KG,aggregate,Retail,51.11
Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,wheat flour,KG,aggregate,Retail,70.37
Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat,KG,aggregate,Retail,465.0
Rift Valley,Turkana,Kalobeyei (Village 1),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,Kalobeyei (Village 1),milk and dairy,Milk,500 ML,aggregate,Retail,80.0
Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,salt,200 G,aggregate,Retail,10.37
Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,sugar,KG,aggregate,Retail,112.22
Rift Valley,Turkana,Kalobeyei (Village 1),oil and fats,Oil,L,aggregate,Retail,201.48
Rift Valley,Turkana,Kalobeyei (Village 1),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kalobeyei (Village 1),vegetables and fruits,Beans,Unit,aggregate,Retail,20.0
Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,aggregate,Retail,39.33
Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Maize,KG,aggregate,Retail,61.11
Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,wheat flour,KG,aggregate,Retail,70.0
Rift Valley,Turkana,Kalobeyei (Village 2),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,Kalobeyei (Village 2),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk,500 ML,aggregate,Retail,70.0
Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,salt,200 G,aggregate,Retail,10.0
Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,sugar,KG,aggregate,Retail,117.78
Rift Valley,Turkana,Kalobeyei (Village 2),oil and fats,Oil,L,aggregate,Retail,200.0
Rift Valley,Turkana,Kalobeyei (Village 2),pulses and nuts,Beans,KG,aggregate,Retail,102.22
Rift Valley,Turkana,Kalobeyei (Village 2),vegetables and fruits,Beans,Unit,aggregate,Retail,15.0
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,aggregate,Retail,40.0
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,aggregate,Retail,60.0
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,wheat flour,KG,aggregate,Retail,70.0
Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat,KG,aggregate,Retail,480.0
Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk,500 ML,aggregate,Retail,70.0
Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,salt,200 G,aggregate,Retail,10.0
Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,sugar,KG,aggregate,Retail,120.0
Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil,L,aggregate,Retail,122.22
Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Beans,Unit,aggregate,Retail,15.0
Rift Valley,Turkana,Lodwar town,cereals and tubers,Maize,KG,aggregate,Retail,42.5
Rift Valley,Turkana,Lodwar town,cereals and tubers,Maize,KG,aggregate,Retail,70.0
Rift Valley,Turkana,Lodwar town,cereals and tubers,Potatoes,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Lodwar town,cereals and tubers,Rice,KG,aggregate,Retail,103.75
Rift Valley,Turkana,Lodwar town,cereals and tubers,wheat flour,KG,aggregate,Retail,80.0
Rift Valley,Turkana,Lodwar town,milk and dairy,Milk,500 ML,aggregate,Retail,40.0
Rift Valley,Turkana,Lodwar town,miscellaneous food,salt,200 G,aggregate,Retail,13.75
Rift Valley,Turkana,Lodwar town,miscellaneous food,sugar,KG,aggregate,Retail,113.33
Rift Valley,Turkana,Lodwar town,oil and fats,cooking fat,KG,aggregate,Retail,120.0
Rift Valley,Turkana,Lodwar town,oil and fats,Oil,L,aggregate,Retail,250.0
Rift Valley,Turkana,Lodwar town,pulses and nuts,Beans,KG,aggregate,Retail,110.0
Rift Valley,Turkana,Lodwar town,vegetables and fruits,Beans,Unit,aggregate,Retail,20.0
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize,KG,aggregate,Retail,40.0
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize,KG,aggregate,Retail,70.0
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes,KG,aggregate,Retail,60.0
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Sorghum,KG,aggregate,Retail,50.0
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,wheat flour,KG,aggregate,Retail,70.0
Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,Milk,500 ML,aggregate,Retail,77.78
Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,salt,200 G,aggregate,Retail,15.0
Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,sugar,KG,aggregate,Retail,120.0
Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Oil,L,aggregate,Retail,204.44
Rift Valley,Turkana,Mogadishu (Kakuma),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Rift Valley,Turkana,Mogadishu (Kakuma),vegetables and fruits,Beans,Unit,aggregate,Retail,20.0
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize,KG,aggregate,Retail,52.5
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize,KG,aggregate,Retail,55.0
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Potatoes,KG,aggregate,Retail,90.0
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,wheat flour,KG,aggregate,Retail,70.0
Coast,Mombasa,Kalahari (Mombasa),"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Coast,Mombasa,Kalahari (Mombasa),milk and dairy,Milk,500 ML,aggregate,Retail,50.0
Coast,Mombasa,Kalahari (Mombasa),miscellaneous food,salt,200 G,aggregate,Retail,10.0
Coast,Mombasa,Kalahari (Mombasa),miscellaneous food,sugar,KG,aggregate,Retail,100.0
Coast,Mombasa,Kalahari (Mombasa),oil and fats,cooking fat,KG,aggregate,Retail,190.0
Coast,Mombasa,Kalahari (Mombasa),oil and fats,Oil,L,aggregate,Retail,220.0
Coast,Mombasa,Kalahari (Mombasa),pulses and nuts,Beans,KG,aggregate,Retail,100.0
Coast,Mombasa,Kalahari (Mombasa),vegetables and fruits,Beans,Unit,aggregate,Retail,10.0
Eastern,Marsabit,Marsabit town,cereals and tubers,Maize,KG,aggregate,Retail,40.0
Eastern,Marsabit,Marsabit town,cereals and tubers,Maize,KG,aggregate,Retail,65.0
Eastern,Marsabit,Marsabit town,cereals and tubers,Potatoes,KG,aggregate,Retail,60.0
Eastern,Marsabit,Marsabit town,cereals and tubers,Rice,KG,aggregate,Retail,100.0
Eastern,Marsabit,Marsabit town,cereals and tubers,Sorghum,KG,aggregate,Retail,50.0
Eastern,Marsabit,Marsabit town,cereals and tubers,wheat flour,KG,aggregate,Retail,77.5
Eastern,Marsabit,Marsabit town,"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Eastern,Marsabit,Marsabit town,"meat, fish and eggs",Meat,KG,aggregate,Retail,500.0
Eastern,Marsabit,Marsabit town,milk and dairy,Milk,500 ML,aggregate,Retail,50.0
Eastern,Marsabit,Marsabit town,milk and dairy,Milk,L,aggregate,Retail,120.0
Eastern,Marsabit,Marsabit town,miscellaneous food,salt,200 G,aggregate,Retail,20.0
Eastern,Marsabit,Marsabit town,miscellaneous food,sugar,KG,aggregate,Retail,110.0
Eastern,Marsabit,Marsabit town,oil and fats,cooking fat,KG,aggregate,Retail,165.0
Eastern,Marsabit,Marsabit town,oil and fats,Oil,L,aggregate,Retail,250.0
Eastern,Marsabit,Marsabit town,pulses and nuts,Beans,KG,aggregate,Retail,100.0
Eastern,Marsabit,Marsabit town,vegetables and fruits,Beans,Unit,aggregate,Retail,10.0
Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize,KG,aggregate,Retail,48.38
Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize,KG,aggregate,Retail,53.85
Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Potatoes,KG,aggregate,Retail,52.92
Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Rice,KG,aggregate,Retail,98.33
Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Sorghum,KG,aggregate,Retail,87.5
Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,wheat flour,KG,aggregate,Retail,65.0
Nairobi,Nairobi,Dandora (Nairobi),"meat, fish and eggs",Meat,KG,aggregate,Retail,566.15
Nairobi,Nairobi,Dandora (Nairobi),milk and dairy,Milk,500 ML,aggregate,Retail,50.0
Nairobi,Nairobi,Dandora (Nairobi),miscellaneous food,salt,200 G,aggregate,Retail,10.0
Nairobi,Nairobi,Dandora (Nairobi),miscellaneous food,sugar,KG,aggregate,Retail,100.0
Nairobi,Nairobi,Dandora (Nairobi),oil and fats,Oil,L,aggregate,Retail,197.69
Nairobi,Nairobi,Dandora (Nairobi),pulses and nuts,Beans,KG,aggregate,Retail,103.85
Nairobi,Nairobi,Dandora (Nairobi),vegetables and fruits,Beans,Unit,aggregate,Retail,5.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,KG,aggregate,Retail,47.58
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,KG,aggregate,Retail,59.2
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Sorghum,KG,aggregate,Retail,77.31
Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,wheat flour,KG,aggregate,Retail,66.84
Nairobi,Nairobi,Kangemi (Nairobi),"meat, fish and eggs",Meat,KG,aggregate,Retail,547.36
Nairobi,Nairobi,Kangemi (Nairobi),milk and dairy,Milk,500 ML,aggregate,Retail,51.13
Nairobi,Nairobi,Kangemi (Nairobi),milk and dairy,Milk,L,aggregate,Retail,65.0
Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,salt,200 G,aggregate,Retail,8.62
Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,sugar,KG,aggregate,Retail,109.33
Nairobi,Nairobi,Kangemi (Nairobi),oil and fats,Oil,L,aggregate,Retail,200.0
Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans,KG,aggregate,Retail,118.74
Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Beans,Unit,aggregate,Retail,5.0
Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize,KG,aggregate,Retail,48.29
Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize,KG,aggregate,Retail,54.16
Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Potatoes,KG,aggregate,Retail,50.0
Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Rice,KG,aggregate,Retail,100.0
Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Sorghum,KG,aggregate,Retail,78.32
Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,wheat flour,KG,aggregate,Retail,64.58
Nairobi,Nairobi,Kawangware (Nairobi),"meat, fish and eggs",Meat,KG,aggregate,Retail,550.0
Nairobi,Nairobi,Kawangware (Nairobi),milk and dairy,Milk,500 ML,aggregate,Retail,50.42
Nairobi,Nairobi,Kawangware (Nairobi),milk and dairy,Milk,L,aggregate,Retail,65.0
Nairobi,Nairobi,Kawangware (Nairobi),miscellaneous food,salt,200 G,aggregate,Retail,8.62
Nairobi,Nairobi,Kawangware (Nairobi),miscellaneous food,sugar,KG,aggregate,Retail,108.38
